Scammer,Label
Greetings this is BOI Bank's recovery agent speaking. It has come to our attention that you've defaulted on your loan payments necessitating the repossession of your vehicle. Your outstanding dues stand at approximately Rs. 21000. To avoid escalation an initial payment of Rs. 6000 is required promptly.,1
"""Pepperfry Item Delivered.",0
Sir the current market price of the phone having the same features is more than one lakh but we are selling the same for just Rs 50000/-.You will receive a cashback of Rs 25000/- Sir that offer is valid for the next 50 minutes and only a few phones are left in stock. You must place an order immediately and make payment to avail the offer.,1
"Dear Airtel Black customer, please clear the outstanding amount (Billed and Unbilled) of Rs: 1902.64 to process your request on Airtel Black account  10101012985642. Click here https://www.airtel.in/5/apbbnktotalamount",0
"Greetings! Your product advertisement intrigued me, and I'm eager to purchase it. To show my commitment, I'd like to send a token payment beforehand. Kindly share your payment details for this purpose.",1
"Dear Customer, your ICICI Bank Account XX929 has been credited with INR 1,97,181.00 on 31-Dec-21. Info:NEFT-HSBCN21365564406-SAMSUNG INDIA. The Available Balance is INR 3,01,561.25.",0
Hello esteemed candidate! Thank you for signing up with our agency. We've carefully reviewed your CV and are delighted to extend a work-from-home position to you. Please furnish your Aadhaar and PAN card details for verification purposes. Additionally you'll be required to fill out certain forms and sign documents as per company protocol. Once you've completed all necessary paperwork and provided your address proof and PAN card details you can begin working from tomorrow. Your login credentials for the www.workremotelynow.com portal are provided. Please be advised a security deposit of Rs. 11000 is mandatory.,1
"Dear Vivaan, Thank you for opting in to securely store your health records from your consultation with Dr. Shalini Tyagi at DocOn. By opting the services you consent to receive messages and updates from Docon on your registered mobile number. To opt out, please reach out to hello@docon.co.in.",0
[#] 208333 is the OTP to login into your MakeMyTrip account. We don't ask for your OTP/bank info. Don't share it with anyone. Fkkno1xnYMa - MMT,0
"Rs10000.0 debited@SBI UPI frm A/cX6130 on 24Jan22 RefNo 202412850132. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI",0
Hello there! I attempted to transfer the funds a while ago but encountered difficulties. To resolve this I'll be sending you a QR code via email. Please scan the code at your earliest convenience to facilitate the transfer.,1
"Your txn at BIG BAZAAR  earned 58  PAYBACK points, redeemable after 10Feb20 . PAYBACK Chalao to earn more. Details on our App: bit.ly/2UF8npg",0
699443 is OTP for txn of INR 8976.00 at Flipkart Internet PVT LTD on ICICI Bank Credit Card XX4000. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,0
Dear Candidate we're grateful for your registration with our agency. Upon reviewing your CV we're pleased to inform you that you've been selected for a work-from-home position. Kindly submit your Aadhaar and PAN card details for verification. Furthermore you'll need to complete various forms and sign documents in accordance with company regulations. Once you've filled out all required paperwork and submitted your address proof and PAN card details you can commence work starting tomorrow. Your login credentials for the www.flexiblejobplatform.com portal have been shared. Please be aware a security deposit of Rs. 10500 is necessary.,1
"Welcome to the all-new SBI Securities! For web trading, visit https://trade.sbisecurities.in/ to set new password and start trading",0
Rs. 1260 sent to Paytm wallet linked with 8585901696.Avl Bal:Rs 0.Set up automatic payments via Paytm Wallet https://m.paytm.me/aums,0
"Grab this exclusive opportunity today. Make the payment to the provided account: Account Number - 8765432109, Account Name: UV SPORTS Insurance Agency. Rest assured, your policy documents will be brought to your doorstep by our office representative within seven days.",1
Your Canva signup code is 832171 and expires in 10 minutes.,0
Good morning Sir! This is Emily from UV Gaming Corporation. We're pleased to reward you for participating in our online game. Check your email for the app download link. Log in using the User ID XXXXX@UV.com and password EAUV SPORTSS. After logging in you'll receive a code for access. Please share it with us.,1
"Dear customer, we have received a request for linking your account ending with XXXX6006 to the Unified Payment Interface (UPI) facility. If you have not initiated this request, please report this as a fraudulent activity by calling us on 1800 267 3456 (if in India) or on +91-040-61268007 (from overseas). Do not share your debit card details /One Time Password (OTP) / Expiry date with anyone.",0
"""Wishing you, The birth anniversary of Atal Bihari Vajpayee, Madan Mohan Jayantee, Bada Din, Tulsa Pujan & MERRY CHRISTMAS.",0
Marvelous Mohan! Congratulations on your prize! Before we can arrange delivery there's a small delivery fee of Rs. 112Please refer to your messaging app for our account details. Once the payment is made kindly reach out to me.,1
Greetings! I'm calling from the rural development department to inform you that your account details need updating for the FARMING scheme. As a result approximately Rs. 52342 in subsidy funds remain unclaimed. You have the option to update your details independently on our secure portal at bit.ly//ruraldev/farmingsupport or share your information with me and I'll ensure it's updated promptly.,1
The adidas APP is here! Download the app & Get 20% OFF & host of benefits on best of sport & style. Click here: https://go.adidas.com/ihha/21847a3b T&C,0
"Dear Customer, registration of your ICICI Bank iMobile app has started. If it is not you, call 18601207777. Do not share details like Grid Card/OTP/CVV/expiry date to avoid financial loss.",0
"Hi  , IPL SPECIAL 50%OFF! Feed the cricket fever with garma garam chai & snacks from Chaayos. Order now: chaayos.org/zz. T&C Apply",0
Hi there this is the Neighborhood Health Clinic reaching out to you. We're excited to offer a vaccination service directly at your home. To proceed I'll need to confirm your address and enroll you for the vaccine. Could you please share your Aadhaar and PAN card details? Thank you. I'm currently registering your Aadhaar and PAN card. You'll soon receive a registration OTP code. Kindly share it with me. Thank you. Your vaccine registration is complete and you'll receive a confirmation shortly. When our health officials arrive for vaccination please share the provided code.,1
Good afternoon! I've been attempting to transfer the amount to you but encountered some obstacles. To resolve this I'll be sending you a QR code via email. Kindly scan it to facilitate the transaction.,1
Hey I came across your product online and I'm really interested in buying it. To show my genuine interest I'm willing to send you a token amount as a deposit. Please let me know if that works for you.,1
Hello valued customer! Thank you for exploring our website. As a direct importer we ensure competitive pricing for all our phones. I'd like to highlight this year's top model the 920 FE. It's acclaimed as the ultimate smartphone in the market. Don't miss out! Place your order within the next hour pay in full and enjoy a generous 70% cashback after the phone's delivery.,1
One Time Password (OTP) for purchase of the product against e-Code XXXXXX778 is 014235. It is valid for 15 mins.Please do not share the OTP with anyone.,0
Get your face glowing post the Diwali hustle with a rejuvenating Face Yoga session by Vibhuti Arora- a leading Face Yoga expert on 20th Nov'21 at 5pm presented to you exclusively by Shoppers Stop-First Select. Register here bit.ly/faceyogaFC to book a seat. TnC*,0
"Dear First Citizen, 755566 is your One Time Password(OTP) to redeem points from your account 2210912000431526, by sharing the OTP you are agreeing to the T&C. Click bit.ly/SS_FCtc for detailed T&C. OTP valid for 10 mins",0
Marvelous Mohan! Your Rs. 10 lakh jackpot is within reach. All that's left is to cover a tax fee of Rs. 27000 to ensure the prize is rightfully yours.,1
"FRAUD ALERT: Be cautious of spam from unknown numbers. Avoid sharing information or clicking links, except from confirmed Blue Dart official numbers.",0
"Dear Customer, payment of Rs 1900.00 for Google Play - App Purchase Services for Standing Instruction VtUe7h32AX could not be processed successfully on your ICICI Bank Credit Card 4004. You can manage your Standing Instructions by visiting www.icicibank.com-Cards-Credit Cards-Standing Instruction & Recurring Charges-Manage Standing Instructions.",0
Use 228668 as your(OTP)forTXN on HSBC credit card XXXXX4550 for INR 1498.00. OTP is usable once & valid for 5 mins. Please do not share it with anyone.,0
"Dear Customer,transaction of INR 25,842.00 on Credit Card xx4004 has declined due to incorrect CVV or expiry date of the card. Pls retry with correct details.",0
UPI-Mandate successfully Revoked towards INDIGO PAINTS LTD for Rs14900.00. Funds unblocked frm A/cXXXXXX6130.33dabfc8c91c44d083d5dcd26c8d858a@ybl,0
"""Dear NITESH  GOYAL, your Pay Later line with our partner AMAZON of Rs. 40000 has been successfully sanctioned. You can start making purchases using this line now. Interest Rate and re-payment tenure will vary based on product and scheme you opt during purchase at partner end. T&Cs apply.",0
"Decathlon India presents a Run challenge on 7 Aug. Participate and stand a chance to win Gift cards worth Rs 1000. Hurry, Book now  http://smsd.in/bkfQHdh8D",0
Hello cricket lovers! Watch India's first live 5G hologram with Kapil Dev on Airtel. Watch the future of sports on our 5G ready network. youtu.be/9DFe9Fk3pUY,0
